0.000;-0.143
0.019;-0.143
0.038;-0.144
0.056;-0.144
0.075;-0.144
0.094;-0.142
0.113;-0.144
0.131;-0.143
0.150;-0.144
0.169;-0.143
0.188;-0.144
0.206;-0.142
0.225;-0.143
0.244;-0.143
0.263;-0.143
0.281;-0.143
0.300;-0.143
0.319;-0.144
0.338;-0.144
0.356;-0.142
0.375;-0.143
0.394;-0.144
0.413;-0.144
0.431;-0.145
0.450;-0.143
0.469;-0.144
0.488;-0.144
0.506;-0.145
0.525;-0.144
0.544;-0.143
0.563;-0.144
0.581;-0.143
0.600;-0.143
0.619;-0.142
0.638;-0.143
0.656;-0.143
0.675;-0.144
0.694;-0.144
0.713;-0.142
0.731;-0.143
0.750;-0.144
0.769;-0.144
0.788;-0.143
0.806;-0.144
0.825;-0.143
0.844;-0.143
0.863;-0.142
0.881;-0.143
0.900;-0.144
0.919;-0.144
0.938;-0.142
0.956;-0.143
0.975;-0.143
0.994;-0.143
1.013;-0.143
1.031;-0.143
1.050;-0.143
1.069;-0.142
1.088;-0.143
1.106;-0.144
1.125;-0.143
1.144;-0.145
1.163;-0.143
1.181;-0.142
1.200;-0.145
1.219;-0.144
1.238;-0.145
1.256;-0.143
1.275;-0.145
1.294;-0.143
1.313;-0.143
1.331;-0.144
1.350;-0.143
1.369;-0.144
1.388;-0.143
1.406;-0.144
1.425;-0.144
1.444;-0.143
1.463;-0.144
1.481;-0.144
1.500;-0.142
1.519;-0.144
1.538;-0.145
1.556;-0.142
1.575;-0.144
1.594;-0.143
1.613;-0.144
1.631;-0.144
1.650;-0.144
1.669;-0.145
1.688;-0.143
1.706;-0.143
1.725;-0.144
1.744;-0.144
1.763;-0.143
1.781;-0.143
1.800;-0.144
1.819;-0.143
1.838;-0.144
1.856;-0.144
1.875;-0.143
1.894;-0.143
1.913;-0.144
1.931;-0.144
1.950;-0.144
1.969;-0.145
1.988;-0.144
2.006;-0.144
2.025;-0.144
2.044;-0.143
2.063;-0.144
2.081;-0.143
2.100;-0.145
2.119;-0.145
2.138;-0.143
2.156;-0.145
2.175;-0.143
2.194;-0.144
2.213;-0.144
2.231;-0.143
2.250;-0.145
2.269;-0.144
2.288;-0.144
2.306;-0.144
2.325;-0.145
2.344;-0.145
2.363;-0.144
2.381;-0.144
2.400;-0.144
2.419;-0.144
2.438;-0.142
2.456;-0.144
2.475;-0.143
2.494;-0.144
2.513;-0.145
2.531;-0.143
2.550;-0.143
2.569;-0.144
2.588;-0.142
2.606;-0.143
2.625;-0.145
2.644;-0.144
2.663;-0.143
2.681;-0.144
2.700;-0.143
2.719;-0.144
2.738;-0.144
2.756;-0.144
2.775;-0.143
2.794;-0.143
2.813;-0.143
2.831;-0.145
2.850;-0.144
2.869;-0.143
2.888;-0.143
2.906;-0.143
2.925;-0.144
2.944;-0.144
2.963;-0.144
2.981;-0.144
3.000;-0.144
3.019;-0.143
3.038;-0.145
3.056;-0.143
3.075;-0.144
3.094;-0.143
3.113;-0.144
3.131;-0.143
3.150;-0.143
3.169;-0.144
3.188;-0.143
3.206;-0.142
3.225;-0.143
3.244;-0.144
3.263;-0.145
3.281;-0.143
3.300;-0.144
3.319;-0.144
3.338;-0.144
3.356;-0.145
3.375;-0.145
3.394;-0.145
3.413;-0.144
3.431;-0.143
3.450;-0.143
3.469;-0.143
3.488;-0.144
3.506;-0.145
3.525;-0.144
3.544;-0.143
3.563;-0.144
3.581;-0.144
3.600;-0.143
3.619;-0.143
3.638;-0.144
3.656;-0.144
3.675;-0.143
3.694;-0.144
3.713;-0.144
3.731;-0.144
3.750;-0.144
3.769;-0.144
3.788;-0.144
3.806;-0.144
3.825;-0.143
3.844;-0.145
3.863;-0.143
3.881;-0.144
3.900;-0.145
3.919;-0.144
3.938;-0.145
3.956;-0.144
3.975;-0.144
3.994;-0.144
4.013;-0.145
4.031;-0.143
4.050;-0.144
4.069;-0.144
4.088;-0.144
4.106;-0.144
4.125;-0.144
4.144;-0.143
4.163;-0.144
4.181;-0.144
4.200;-0.145
4.219;-0.143
4.238;-0.144
4.256;-0.143
4.275;-0.143
4.294;-0.144
4.313;-0.143
4.331;-0.144
4.350;-0.143
4.369;-0.144
4.388;-0.145
4.406;-0.144
4.425;-0.144
4.444;-0.143
4.463;-0.143
4.481;-0.143
4.500;-0.145
4.519;-0.144
4.538;-0.143
4.556;-0.145
4.575;-0.143
4.594;-0.143
4.613;-0.143
4.631;-0.144
4.650;-0.143
4.669;-0.144
4.688;-0.144
4.706;-0.145
4.725;-0.144
4.744;-0.144
4.763;-0.144
4.781;-0.145
4.800;-0.143
4.819;-0.143
4.838;-0.144
4.856;-0.145
4.875;-0.144
4.894;-0.142
4.913;-0.142
4.931;-0.143
4.950;-0.144
4.969;-0.144
4.988;-0.143
5.006;-0.143
5.025;-0.143
5.044;-0.144
5.063;-0.144
5.081;-0.144
5.100;-0.144
5.119;-0.144
5.138;-0.143
5.156;-0.143
5.175;-0.143
5.194;-0.145
5.213;-0.144
5.231;-0.144
5.250;-0.144
5.269;-0.144
5.288;-0.144
5.306;-0.143
5.325;-0.143
5.344;-0.145
5.363;-0.143
5.381;-0.144
5.400;-0.142
5.419;-0.144
5.438;-0.144
5.456;-0.144
5.475;-0.143
5.494;-0.143
5.513;-0.144
5.531;-0.143
5.550;-0.145
5.569;-0.143
5.588;-0.144
5.606;-0.144
5.625;-0.144
5.644;-0.144
5.663;-0.143
5.681;-0.145
5.700;-0.142
5.719;-0.143
5.738;-0.144
5.756;-0.144
5.775;-0.144
5.794;-0.143
5.813;-0.145
5.831;-0.144
5.850;-0.143
5.869;-0.144
5.888;-0.144
5.906;-0.144
5.925;-0.142
5.944;-0.145
5.963;-0.144
5.981;-0.143
6.000;-0.144
6.019;-0.144
6.038;-0.144
6.056;-0.143
6.075;-0.143
6.094;-0.143
6.113;-0.143
6.131;-0.143
6.150;-0.144
6.169;-0.144
6.188;-0.145
6.206;-0.145
6.225;-0.144
6.244;-0.144
6.263;-0.145
6.281;-0.144
6.300;-0.143
6.319;-0.144
6.338;-0.144
6.356;-0.143
6.375;-0.145
6.394;-0.144
6.413;-0.145
6.431;-0.143
6.450;-0.144
6.469;-0.145
6.488;-0.144
6.506;-0.145
6.525;-0.143
6.544;-0.144
6.563;-0.144
6.581;-0.145
6.600;-0.145
6.619;-0.144
6.638;-0.144
6.656;-0.144
6.675;-0.143
6.694;-0.145
6.713;-0.144
6.731;-0.144
6.750;-0.145
6.769;-0.144
6.788;-0.143
6.806;-0.145
6.825;-0.143
6.844;-0.144
6.863;-0.145
6.881;-0.144
6.900;-0.143
6.919;-0.143
6.938;-0.143
6.956;-0.143
6.975;-0.144
6.994;-0.143
7.013;-0.144
7.031;-0.143
7.050;-0.145
7.069;-0.144
7.088;-0.143
7.106;-0.143
7.125;-0.143
7.144;-0.144
7.163;-0.143
7.181;-0.143
7.200;-0.143
7.219;-0.143
7.238;-0.145
7.256;-0.145
7.275;-0.143
7.294;-0.144
7.313;-0.143
7.331;-0.143
7.350;-0.144
7.369;-0.144
7.388;-0.144
7.406;-0.144
7.425;-0.144
7.444;-0.144
7.463;-0.143
7.481;-0.145
7.500;-0.144
7.519;-0.143
7.538;-0.143
7.556;-0.143
7.575;-0.144
7.594;-0.145
7.613;-0.143
7.631;-0.143
7.650;-0.144
7.669;-0.144
7.688;-0.144
7.706;-0.144
7.725;-0.144
7.744;-0.144
7.763;-0.144
7.781;-0.144
7.800;-0.144
7.819;-0.144
7.838;-0.143
7.856;-0.144
7.875;-0.144
7.894;-0.144
7.913;-0.144
7.931;-0.144
7.950;-0.144
7.969;-0.144
7.988;-0.144
8.006;-0.143
8.025;-0.143
8.044;-0.143
8.063;-0.144
8.081;-0.143
8.100;-0.143
8.119;-0.143
8.138;-0.144
8.156;-0.144
8.175;-0.144
8.194;-0.144
8.213;-0.143
8.231;-0.144
8.250;-0.144
8.269;-0.144
8.288;-0.144
8.306;-0.144
8.325;-0.142
8.344;-0.143
8.363;-0.143
8.381;-0.144
8.400;-0.144
8.419;-0.143
8.438;-0.145
8.456;-0.144
8.475;-0.144
8.494;-0.144
8.513;-0.144
8.531;-0.144
8.550;-0.143
8.569;-0.143
8.588;-0.143
8.606;-0.145
8.625;-0.144
8.644;-0.143
8.663;-0.143
8.681;-0.143
8.700;-0.143
8.719;-0.144
8.738;-0.144
8.756;-0.144
8.775;-0.142
8.794;-0.143
8.813;-0.144
8.831;-0.143
8.850;-0.144
8.869;-0.143
8.888;-0.143
8.906;-0.142
8.925;-0.144
8.944;-0.144
8.963;-0.143
8.981;-0.143
9.000;-0.142
9.019;-0.142
9.038;-0.145
9.056;-0.142
9.075;-0.142
9.094;-0.143
9.113;-0.145
9.131;-0.144
9.150;-0.144
9.169;-0.143
9.188;-0.143
9.206;-0.143
9.225;-0.144
9.244;-0.143
9.263;-0.143
9.281;-0.143
9.300;-0.144
9.319;-0.145
9.338;-0.143
9.356;-0.143
9.375;-0.144
9.394;-0.144
9.413;-0.143
9.431;-0.143
9.450;-0.144
9.469;-0.142
9.488;-0.143
9.506;-0.142
9.525;-0.144
9.544;-0.143
9.563;-0.143
9.581;-0.143
9.600;-0.144
9.619;-0.144
9.638;-0.144
9.656;-0.144
9.675;-0.144
9.694;-0.143
9.713;-0.143
9.731;-0.144
9.750;-0.143
9.769;-0.143
9.788;-0.142
9.806;-0.145
9.825;-0.143
9.844;-0.144
9.863;-0.143
9.881;-0.144
9.900;-0.143
9.919;-0.143
9.938;-0.143
9.956;-0.144
9.975;-0.144
9.994;-0.143
10.013;-0.143
10.031;-0.143
10.050;-0.143
10.069;-0.143
10.088;-0.144
10.106;-0.142
10.125;-0.144
10.144;-0.144
10.163;-0.144
10.181;-0.143
10.200;-0.143
10.219;-0.143
10.238;-0.143
10.256;-0.144
10.275;-0.143
10.294;-0.143
10.313;-0.143
10.331;-0.143
10.350;-0.142
10.369;-0.144
10.388;-0.143
10.406;-0.145
10.425;-0.142
10.444;-0.143
10.463;-0.142
10.481;-0.144
10.500;-0.143
10.519;-0.143
10.538;-0.143
10.556;-0.144
10.575;-0.143
10.594;-0.143
10.613;-0.143
10.631;-0.143
10.650;-0.143
10.669;-0.144
10.688;-0.144
10.706;-0.144
10.725;-0.143
10.744;-0.142
10.763;-0.144
10.781;-0.143
10.800;-0.142
10.819;-0.144
10.838;-0.144
10.856;-0.142
10.875;-0.143
10.894;-0.142
10.913;-0.143
10.931;-0.144
10.950;-0.142
10.969;-0.145
10.988;-0.143
11.006;-0.143
11.025;-0.142
11.044;-0.143
11.063;-0.142
11.081;-0.143
11.100;-0.142
11.119;-0.143
11.138;-0.144
11.156;-0.142
11.175;-0.144
11.194;-0.142
11.213;-0.143
11.231;-0.143
11.250;-0.143
11.269;-0.143
11.288;-0.143
11.306;-0.143
11.325;-0.142
11.344;-0.143
11.363;-0.143
11.381;-0.143
11.400;-0.143
11.419;-0.143
11.438;-0.144
11.456;-0.145
11.475;-0.143
11.494;-0.143
11.513;-0.143
11.531;-0.142
11.550;-0.144
11.569;-0.143
11.588;-0.143
11.606;-0.142
11.625;-0.142
11.644;-0.143
11.663;-0.142
11.681;-0.142
11.700;-0.144
11.719;-0.142
11.738;-0.142
11.756;-0.143
11.775;-0.142
11.794;-0.144
11.813;-0.144
11.831;-0.143
11.850;-0.142
11.869;-0.142
11.888;-0.142
11.906;-0.143
11.925;-0.143
11.944;-0.142
11.963;-0.143
11.981;-0.144
12.000;-0.142
12.019;-0.143
12.038;-0.143
12.056;-0.143
12.075;-0.143
12.094;-0.143
12.113;-0.142
12.131;-0.143
12.150;-0.144
12.169;-0.143
12.188;-0.143
12.206;-0.143
12.225;-0.142
12.244;-0.143
12.263;-0.144
12.281;-0.143
12.300;-0.144
12.319;-0.142
12.338;-0.143
12.356;-0.143
12.375;-0.144
12.394;-0.143
12.413;-0.142
12.431;-0.142
12.450;-0.143
12.469;-0.142
12.488;-0.142
12.506;-0.142
12.525;-0.143
12.544;-0.142
12.563;-0.142
12.581;-0.143
12.600;-0.144
12.619;-0.142
12.638;-0.143
12.656;-0.142
12.675;-0.143
12.694;-0.143
12.713;-0.142
12.731;-0.143
12.750;-0.143
12.769;-0.144
12.788;-0.144
12.806;-0.142
12.825;-0.142
12.844;-0.143
12.863;-0.143
12.881;-0.142
12.900;-0.142
12.919;-0.143
12.938;-0.144
12.956;-0.143
12.975;-0.144
12.994;-0.143
13.013;-0.142
13.031;-0.143
13.050;-0.143
13.069;-0.143
13.088;-0.143
13.106;-0.142
13.125;-0.143
13.144;-0.142
13.163;-0.143
13.181;-0.143
13.200;-0.143
13.219;-0.143
13.238;-0.143
13.256;-0.144
13.275;-0.142
13.294;-0.142
13.313;-0.144
13.331;-0.143
13.350;-0.143
13.369;-0.142
13.388;-0.143
13.406;-0.142
13.425;-0.144
13.444;-0.144
13.463;-0.142
13.481;-0.142
13.500;-0.144
13.519;-0.145
13.538;-0.144
13.556;-0.143
13.575;-0.139
13.594;-0.137
13.613;-0.135
13.631;-0.133
13.650;-0.131
13.669;-0.128
13.688;-0.126
13.706;-0.126
13.725;-0.123
13.744;-0.121
13.763;-0.118
13.781;-0.117
13.800;-0.113
13.819;-0.114
13.838;-0.108
13.856;-0.103
13.875;-0.103
13.894;-0.101
13.913;-0.099
13.931;-0.097
13.950;-0.095
13.969;-0.093
13.988;-0.091
14.006;-0.089
14.025;-0.087
14.044;-0.084
14.063;-0.081
14.081;-0.080
14.100;-0.078
14.119;-0.075
14.138;-0.074
14.156;-0.073
14.175;-0.070
14.194;-0.069
14.213;-0.066
14.231;-0.065
14.250;-0.062
14.269;-0.060
14.288;-0.057
14.306;-0.055
14.325;-0.053
14.344;-0.051
14.363;-0.050
14.381;-0.048
14.400;-0.045
14.419;-0.043
14.438;-0.042
14.456;-0.038
14.475;-0.037
14.494;-0.035
14.513;-0.033
14.531;-0.028
14.550;-0.028
14.569;-0.025
14.588;-0.025
14.606;-0.022
14.625;-0.019
14.644;-0.017
14.663;-0.015
14.681;-0.011
14.700;-0.012
14.719;-0.008
14.738;-0.005
14.756;-0.003
14.775;-0.003
14.794;0.000
14.813;0.006
14.831;0.008
14.850;0.010
14.869;0.012
14.888;0.013
14.906;0.017
14.925;0.018
14.944;0.020
14.963;0.022
14.981;0.025
14.981;0.026
14.963;0.029
14.944;0.030
14.925;0.029
14.906;0.030
14.888;0.026
14.869;0.025
14.850;0.023
14.831;0.023
14.813;0.022
14.794;0.021
14.775;0.019
14.756;0.015
14.738;0.017
14.719;0.014
14.700;0.013
14.681;0.013
14.663;0.009
14.644;0.008
14.625;0.006
14.606;0.006
14.588;0.003
14.569;0.001
14.550;0.001
14.531;-0.003
14.513;-0.006
14.494;-0.006
14.475;-0.006
14.456;-0.009
14.438;-0.011
14.419;-0.011
14.400;-0.012
14.381;-0.014
14.363;-0.016
14.344;-0.018
14.325;-0.019
14.306;-0.022
14.288;-0.022
14.269;-0.024
14.250;-0.025
14.231;-0.028
14.213;-0.030
14.194;-0.030
14.175;-0.031
14.156;-0.035
14.138;-0.034
14.119;-0.036
14.100;-0.038
14.081;-0.039
14.063;-0.042
14.044;-0.043
14.025;-0.045
14.006;-0.046
13.988;-0.049
13.969;-0.050
13.950;-0.050
13.931;-0.052
13.913;-0.055
13.894;-0.057
13.875;-0.057
13.856;-0.059
13.838;-0.061
13.819;-0.062
13.800;-0.065
13.781;-0.065
13.763;-0.067
13.744;-0.070
13.725;-0.072
13.706;-0.074
13.688;-0.074
13.669;-0.077
13.650;-0.077
13.631;-0.081
13.613;-0.081
13.594;-0.082
13.575;-0.084
13.556;-0.085
13.538;-0.088
13.519;-0.089
13.500;-0.090
13.481;-0.092
13.463;-0.095
13.444;-0.097
13.425;-0.097
13.406;-0.099
13.388;-0.101
13.369;-0.103
13.350;-0.106
13.331;-0.107
13.313;-0.108
13.294;-0.108
13.275;-0.111
13.256;-0.113
13.238;-0.113
13.219;-0.116
13.200;-0.117
13.181;-0.120
