0.000;-0.096
0.019;-0.096
0.038;-0.096
0.056;-0.097
0.075;-0.097
0.094;-0.096
0.113;-0.098
0.131;-0.097
0.150;-0.099
0.169;-0.097
0.188;-0.097
0.206;-0.097
0.225;-0.097
0.244;-0.097
0.263;-0.097
0.281;-0.098
0.300;-0.097
0.319;-0.098
0.338;-0.098
0.356;-0.097
0.375;-0.097
0.394;-0.097
0.413;-0.098
0.431;-0.096
0.450;-0.096
0.469;-0.096
0.488;-0.097
0.506;-0.096
0.525;-0.097
0.544;-0.097
0.563;-0.098
0.581;-0.098
0.600;-0.098
0.619;-0.098
0.638;-0.099
0.656;-0.098
0.675;-0.099
0.694;-0.098
0.713;-0.097
0.731;-0.096
0.750;-0.097
0.769;-0.098
0.788;-0.097
0.806;-0.097
0.825;-0.097
0.844;-0.097
0.863;-0.097
0.881;-0.096
0.900;-0.096
0.919;-0.098
0.938;-0.098
0.956;-0.098
0.975;-0.098
0.994;-0.097
1.013;-0.098
1.031;-0.098
1.050;-0.098
1.069;-0.098
1.088;-0.097
1.106;-0.098
1.125;-0.096
1.144;-0.099
1.163;-0.099
1.181;-0.098
1.200;-0.097
1.219;-0.098
1.238;-0.096
1.256;-0.097
1.275;-0.099
1.294;-0.096
1.313;-0.097
1.331;-0.097
1.350;-0.097
1.369;-0.096
1.388;-0.097
1.406;-0.098
1.425;-0.097
1.444;-0.096
1.463;-0.098
1.481;-0.097
1.500;-0.097
1.519;-0.098
1.538;-0.098
1.556;-0.098
1.575;-0.098
1.594;-0.098
1.613;-0.097
1.631;-0.097
1.650;-0.098
1.669;-0.097
1.688;-0.097
1.706;-0.097
1.725;-0.098
1.744;-0.098
1.763;-0.097
1.781;-0.098
1.800;-0.099
1.819;-0.097
1.838;-0.098
1.856;-0.097
1.875;-0.097
1.894;-0.097
1.913;-0.097
1.931;-0.096
1.950;-0.098
1.969;-0.098
1.988;-0.097
2.006;-0.099
2.025;-0.098
2.044;-0.098
2.063;-0.098
2.081;-0.098
2.100;-0.098
2.119;-0.097
2.138;-0.098
2.156;-0.097
2.175;-0.097
2.194;-0.098
2.213;-0.097
2.231;-0.096
2.250;-0.096
2.269;-0.097
2.288;-0.098
2.306;-0.098
2.325;-0.098
2.344;-0.098
2.363;-0.097
2.381;-0.097
2.400;-0.097
2.419;-0.098
2.438;-0.098
2.456;-0.096
2.475;-0.097
2.494;-0.098
2.513;-0.099
2.531;-0.097
2.550;-0.098
2.569;-0.098
2.588;-0.097
2.606;-0.098
2.625;-0.098
2.644;-0.097
2.663;-0.098
2.681;-0.097
2.700;-0.097
2.719;-0.099
2.738;-0.098
2.756;-0.097
2.775;-0.097
2.794;-0.097
2.813;-0.098
2.831;-0.096
2.850;-0.097
2.869;-0.098
2.888;-0.098
2.906;-0.097
2.925;-0.097
2.944;-0.098
2.963;-0.098
2.981;-0.098
3.000;-0.098
3.019;-0.098
3.038;-0.098
3.056;-0.098
3.075;-0.099
3.094;-0.098
3.113;-0.098
3.131;-0.097
3.150;-0.096
3.169;-0.097
3.188;-0.098
3.206;-0.097
3.225;-0.097
3.244;-0.097
3.263;-0.097
3.281;-0.098
3.300;-0.096
3.319;-0.097
3.338;-0.098
3.356;-0.097
3.375;-0.098
3.394;-0.097
3.413;-0.099
3.431;-0.097
3.450;-0.099
3.469;-0.098
3.488;-0.098
3.506;-0.096
3.525;-0.098
3.544;-0.098
3.563;-0.097
3.581;-0.096
3.600;-0.096
3.619;-0.098
3.638;-0.098
3.656;-0.099
3.675;-0.098
3.694;-0.097
3.713;-0.097
3.731;-0.097
3.750;-0.097
3.769;-0.097
3.788;-0.097
3.806;-0.097
3.825;-0.097
3.844;-0.097
3.863;-0.098
3.881;-0.097
3.900;-0.097
3.919;-0.097
3.938;-0.097
3.956;-0.097
3.975;-0.098
3.994;-0.098
