17.446 ; 17.444 ; 17.466 ; 17.485 ; 17.569 ; 17.675 ; 17.724 ; 17.740 ; 17.722 ; 17.803 ; 17.863 ; 17.859 ; 17.916 ; 17.985 ; 18.082 ; 18.181 ; 18.277 ; 18.377 ; 18.467 ; 18.491 ; 18.467 ; 18.484 ; 18.473 ; 18.477 ; 18.538 ; 18.667 ; 18.786 ; 18.854 ; 18.958 ; 18.998 ; 19.123 ; 19.263 ; 19.380 ; 19.522 ; 19.568 ; 19.484 ; 19.547 ; 19.651 ; 19.761 ; 19.780 ; 19.851 ; 20.051 ; 20.274 ; 20.370 ; 20.362 ; 20.374 ; 20.522 ; 20.741 ; 21.017 ; 21.297 ; 21.598 ; 21.897 ; 22.112 ; 22.300 ; 22.441 ; 22.567 ; 22.621 ; 22.716 ; 22.877 ; 22.998 ; 23.123 ; 23.216 ; 23.348 ; 23.487 ; 23.609 ; 23.738 ; 23.893 ; 24.072 ; 24.242 ; 24.281 ; 24.281 ; 24.265 ; 24.245 ; 24.236 ; 24.300 ; 24.361 ; 24.373 ; 24.366 ; 24.396 ; 24.481 ; 24.722 ; 25.073 ; 25.550 ; 26.052 ; 26.647 ; 27.324 ; 28.007 ; 28.681 ; 29.282 ; 29.822 ; 30.270 ; 30.663 ; 31.010 ; 31.268 ; 31.562 ; 31.838 ; 32.044 ; 32.297 ; 32.469 ; 32.538 ; 
17.170 ; 17.144 ; 17.167 ; 17.304 ; 17.422 ; 17.462 ; 17.496 ; 17.505 ; 17.515 ; 17.509 ; 17.484 ; 17.397 ; 17.376 ; 17.361 ; 17.386 ; 17.476 ; 17.603 ; 17.716 ; 17.847 ; 18.005 ; 18.086 ; 18.101 ; 18.022 ; 17.856 ; 17.786 ; 17.771 ; 17.873 ; 18.088 ; 18.218 ; 18.282 ; 18.356 ; 18.464 ; 18.558 ; 18.612 ; 18.611 ; 18.583 ; 18.445 ; 18.336 ; 18.297 ; 18.281 ; 18.258 ; 18.245 ; 18.341 ; 18.354 ; 18.289 ; 18.236 ; 18.263 ; 18.221 ; 18.256 ; 18.341 ; 18.387 ; 18.378 ; 18.366 ; 18.516 ; 18.702 ; 18.913 ; 19.004 ; 19.019 ; 19.142 ; 19.264 ; 19.473 ; 19.692 ; 19.855 ; 19.999 ; 20.192 ; 20.416 ; 20.664 ; 20.872 ; 21.061 ; 21.220 ; 21.407 ; 21.621 ; 21.946 ; 22.205 ; 22.390 ; 22.549 ; 22.660 ; 22.667 ; 22.617 ; 22.522 ; 22.462 ; 22.421 ; 22.488 ; 22.841 ; 23.416 ; 24.175 ; 24.950 ; 25.679 ; 26.341 ; 26.960 ; 27.510 ; 28.029 ; 28.520 ; 28.975 ; 29.399 ; 29.714 ; 29.991 ; 30.253 ; 30.489 ; 30.601 ; 
12.999 ; 13.254 ; 13.447 ; 13.758 ; 13.945 ; 14.089 ; 14.183 ; 14.216 ; 14.221 ; 14.218 ; 14.370 ; 14.579 ; 14.802 ; 15.004 ; 15.168 ; 15.252 ; 15.303 ; 15.322 ; 15.282 ; 15.179 ; 15.087 ; 15.089 ; 15.207 ; 15.345 ; 15.442 ; 15.567 ; 15.621 ; 15.602 ; 15.643 ; 15.827 ; 16.056 ; 16.223 ; 16.409 ; 16.496 ; 16.438 ; 16.337 ; 16.213 ; 16.063 ; 15.888 ; 15.794 ; 15.732 ; 15.660 ; 15.660 ; 15.628 ; 15.535 ; 15.473 ; 15.479 ; 15.482 ; 15.487 ; 15.580 ; 15.709 ; 15.860 ; 16.022 ; 16.106 ; 16.107 ; 16.151 ; 16.118 ; 16.007 ; 15.875 ; 15.818 ; 15.807 ; 15.848 ; 15.855 ; 15.892 ; 16.025 ; 16.329 ; 16.693 ; 17.045 ; 17.426 ; 17.840 ; 18.251 ; 18.685 ; 19.053 ; 19.342 ; 19.560 ; 19.715 ; 19.962 ; 20.393 ; 20.950 ; 21.390 ; 21.819 ; 22.246 ; 22.770 ; 23.381 ; 24.042 ; 24.674 ; 25.329 ; 26.030 ; 26.654 ; 27.298 ; 27.928 ; 28.536 ; 29.006 ; 29.343 ; 29.687 ; 29.993 ; 30.267 ; 30.548 ; 30.759 ; 30.869 ; 
7.991 ; 8.076 ; 8.157 ; 8.259 ; 8.451 ; 8.704 ; 8.904 ; 9.132 ; 9.389 ; 9.592 ; 9.769 ; 9.914 ; 9.963 ; 9.962 ; 9.943 ; 10.084 ; 10.310 ; 10.586 ; 10.814 ; 11.081 ; 11.322 ; 11.533 ; 11.655 ; 11.783 ; 11.913 ; 12.074 ; 12.313 ; 12.614 ; 12.939 ; 13.187 ; 13.379 ; 13.664 ; 13.971 ; 14.288 ; 14.633 ; 14.973 ; 15.255 ; 15.507 ; 15.701 ; 15.955 ; 16.176 ; 16.366 ; 16.412 ; 16.363 ; 16.321 ; 16.226 ; 16.119 ; 15.971 ; 15.887 ; 15.898 ; 15.996 ; 16.089 ; 16.186 ; 16.255 ; 16.265 ; 16.320 ; 16.483 ; 16.702 ; 16.928 ; 17.214 ; 17.490 ; 17.743 ; 18.015 ; 18.335 ; 18.583 ; 18.890 ; 19.198 ; 19.584 ; 19.884 ; 20.125 ; 20.366 ; 20.608 ; 20.861 ; 21.146 ; 21.488 ; 21.855 ; 22.182 ; 22.515 ; 22.891 ; 23.278 ; 23.660 ; 24.102 ; 24.605 ; 25.138 ; 25.755 ; 26.430 ; 27.129 ; 27.724 ; 28.377 ; 29.021 ; 29.610 ; 30.092 ; 30.481 ; 30.853 ; 31.218 ; 31.543 ; 31.894 ; 32.070 ; 32.248 ; 32.363 ; 
6.996 ; 7.064 ; 7.218 ; 7.473 ; 7.733 ; 7.955 ; 8.199 ; 8.359 ; 8.548 ; 8.639 ; 8.714 ; 8.946 ; 9.261 ; 9.530 ; 9.630 ; 9.781 ; 9.968 ; 10.180 ; 10.458 ; 10.853 ; 11.259 ; 11.476 ; 11.630 ; 11.789 ; 11.982 ; 12.312 ; 12.566 ; 12.820 ; 13.060 ; 13.306 ; 13.612 ; 13.952 ; 14.251 ; 14.501 ; 14.730 ; 14.942 ; 15.169 ; 15.449 ; 15.716 ; 16.069 ; 16.420 ; 16.594 ; 16.662 ; 16.690 ; 16.765 ; 17.010 ; 17.267 ; 17.491 ; 17.650 ; 17.806 ; 17.930 ; 18.017 ; 18.139 ; 18.281 ; 18.430 ; 18.636 ; 18.813 ; 19.030 ; 19.279 ; 19.541 ; 19.818 ; 20.123 ; 20.423 ; 20.719 ; 21.019 ; 21.314 ; 21.557 ; 21.812 ; 22.021 ; 22.171 ; 22.350 ; 22.530 ; 22.761 ; 23.025 ; 23.394 ; 23.720 ; 24.099 ; 24.476 ; 24.894 ; 25.362 ; 25.884 ; 26.463 ; 27.032 ; 27.628 ; 28.268 ; 28.945 ; 29.668 ; 30.316 ; 30.997 ; 31.731 ; 32.379 ; 32.855 ; 33.267 ; 33.645 ; 33.943 ; 34.322 ; 34.711 ; 35.049 ; 35.332 ; 35.517 ; 
6.406 ; 6.586 ; 6.787 ; 7.008 ; 7.203 ; 7.414 ; 7.621 ; 7.775 ; 7.848 ; 7.909 ; 8.160 ; 8.370 ; 8.433 ; 8.544 ; 8.674 ; 8.898 ; 9.095 ; 9.365 ; 9.690 ; 9.973 ; 10.191 ; 10.477 ; 10.790 ; 11.023 ; 11.264 ; 11.560 ; 11.851 ; 12.179 ; 12.535 ; 12.876 ; 13.221 ; 13.413 ; 13.540 ; 13.670 ; 13.828 ; 13.996 ; 14.258 ; 14.548 ; 14.855 ; 15.137 ; 15.362 ; 15.572 ; 15.663 ; 15.802 ; 16.023 ; 16.234 ; 16.419 ; 16.567 ; 16.680 ; 16.836 ; 17.011 ; 17.214 ; 17.570 ; 17.935 ; 18.221 ; 18.521 ; 18.828 ; 19.190 ; 19.547 ; 19.808 ; 20.148 ; 20.484 ; 20.748 ; 21.029 ; 21.252 ; 21.408 ; 21.473 ; 21.503 ; 21.545 ; 21.625 ; 21.746 ; 21.918 ; 22.113 ; 22.365 ; 22.669 ; 22.988 ; 23.350 ; 23.789 ; 24.232 ; 24.768 ; 25.355 ; 26.019 ; 26.750 ; 27.517 ; 28.274 ; 29.067 ; 29.824 ; 30.523 ; 31.254 ; 32.010 ; 32.671 ; 33.280 ; 33.812 ; 34.264 ; 34.632 ; 34.995 ; 35.329 ; 35.657 ; 35.894 ; 35.988 ; 
7.301 ; 7.427 ; 7.413 ; 7.387 ; 7.422 ; 7.475 ; 7.559 ; 7.667 ; 7.761 ; 7.867 ; 7.958 ; 8.085 ; 8.218 ; 8.327 ; 8.464 ; 8.616 ; 8.892 ; 9.334 ; 9.708 ; 9.923 ; 10.111 ; 10.328 ; 10.561 ; 10.774 ; 10.921 ; 11.136 ; 11.473 ; 11.896 ; 12.220 ; 12.478 ; 12.713 ; 12.923 ; 13.084 ; 13.253 ; 13.463 ; 13.711 ; 13.930 ; 14.296 ; 14.639 ; 14.934 ; 15.221 ; 15.577 ; 15.876 ; 16.093 ; 16.241 ; 16.378 ; 16.490 ; 16.606 ; 16.733 ; 16.898 ; 17.088 ; 17.378 ; 17.668 ; 18.018 ; 18.324 ; 18.672 ; 18.997 ; 19.299 ; 19.548 ; 19.765 ; 19.976 ; 20.201 ; 20.388 ; 20.590 ; 20.772 ; 20.818 ; 20.870 ; 20.952 ; 21.050 ; 21.172 ; 21.361 ; 21.559 ; 21.812 ; 22.116 ; 22.479 ; 22.884 ; 23.359 ; 23.912 ; 24.513 ; 25.204 ; 25.898 ; 26.674 ; 27.443 ; 28.278 ; 29.124 ; 30.028 ; 30.860 ; 31.627 ; 32.298 ; 33.005 ; 33.726 ; 34.359 ; 34.816 ; 35.171 ; 35.527 ; 35.791 ; 36.088 ; 36.401 ; 36.700 ; 36.870 ; 
7.285 ; 7.314 ; 7.354 ; 7.360 ; 7.458 ; 7.636 ; 7.853 ; 8.062 ; 8.205 ; 8.290 ; 8.420 ; 8.566 ; 8.674 ; 8.740 ; 8.814 ; 8.817 ; 8.771 ; 8.934 ; 9.102 ; 9.323 ; 9.601 ; 9.929 ; 10.231 ; 10.438 ; 10.649 ; 10.951 ; 11.323 ; 11.535 ; 11.712 ; 11.921 ; 12.149 ; 12.306 ; 12.505 ; 12.685 ; 12.925 ; 13.260 ; 13.572 ; 13.836 ; 14.137 ; 14.494 ; 14.887 ; 15.223 ; 15.503 ; 15.752 ; 15.978 ; 16.211 ; 16.461 ; 16.621 ; 16.807 ; 17.006 ; 17.292 ; 17.580 ; 17.908 ; 18.277 ; 18.651 ; 18.949 ; 19.129 ; 19.347 ; 19.632 ; 19.912 ; 20.127 ; 20.257 ; 20.286 ; 20.275 ; 20.307 ; 20.360 ; 20.432 ; 20.512 ; 20.624 ; 20.763 ; 20.966 ; 21.277 ; 21.653 ; 22.055 ; 22.525 ; 23.041 ; 23.630 ; 24.253 ; 24.794 ; 25.479 ; 26.199 ; 26.902 ; 27.695 ; 28.578 ; 29.461 ; 30.335 ; 31.053 ; 31.831 ; 32.721 ; 33.506 ; 34.122 ; 34.685 ; 35.133 ; 35.548 ; 35.900 ; 36.214 ; 36.581 ; 36.872 ; 37.174 ; 37.398 ; 
8.637 ; 8.450 ; 8.365 ; 8.389 ; 8.501 ; 8.611 ; 8.656 ; 8.674 ; 8.729 ; 8.819 ; 8.940 ; 9.017 ; 9.051 ; 9.067 ; 9.053 ; 9.065 ; 9.176 ; 9.310 ; 9.491 ; 9.695 ; 9.896 ; 10.094 ; 10.238 ; 10.401 ; 10.583 ; 10.771 ; 10.925 ; 11.093 ; 11.289 ; 11.477 ; 11.710 ; 11.924 ; 12.111 ; 12.293 ; 12.527 ; 12.820 ; 13.207 ; 13.546 ; 13.920 ; 14.249 ; 14.533 ; 14.819 ; 15.087 ; 15.362 ; 15.617 ; 15.885 ; 16.140 ; 16.407 ; 16.713 ; 17.064 ; 17.402 ; 17.806 ; 18.158 ; 18.420 ; 18.655 ; 18.895 ; 19.145 ; 19.422 ; 19.672 ; 19.852 ; 19.946 ; 19.950 ; 19.962 ; 19.969 ; 20.008 ; 20.075 ; 20.121 ; 20.198 ; 20.394 ; 20.628 ; 20.907 ; 21.222 ; 21.571 ; 22.016 ; 22.494 ; 23.037 ; 23.598 ; 24.245 ; 24.900 ; 25.642 ; 26.390 ; 27.222 ; 28.067 ; 28.932 ; 29.811 ; 30.697 ; 31.615 ; 32.401 ; 33.145 ; 33.841 ; 34.538 ; 35.139 ; 35.624 ; 36.074 ; 36.430 ; 36.742 ; 37.040 ; 37.316 ; 37.513 ; 37.662 ; 
9.606 ; 9.472 ; 9.435 ; 9.340 ; 9.207 ; 9.131 ; 9.169 ; 9.343 ; 9.548 ; 9.714 ; 9.802 ; 9.813 ; 9.716 ; 9.655 ; 9.646 ; 9.875 ; 10.178 ; 10.424 ; 10.620 ; 10.817 ; 11.041 ; 11.188 ; 11.270 ; 11.354 ; 11.455 ; 11.501 ; 11.549 ; 11.590 ; 11.669 ; 11.818 ; 11.993 ; 12.243 ; 12.515 ; 12.782 ; 13.050 ; 13.386 ; 13.705 ; 14.082 ; 14.392 ; 14.688 ; 14.940 ; 15.180 ; 15.487 ; 15.825 ; 16.148 ; 16.461 ; 16.751 ; 17.048 ; 17.355 ; 17.673 ; 18.015 ; 18.410 ; 18.736 ; 19.092 ; 19.436 ; 19.700 ; 19.928 ; 20.125 ; 20.223 ; 20.251 ; 20.207 ; 20.184 ; 20.203 ; 20.216 ; 20.235 ; 20.294 ; 20.440 ; 20.628 ; 20.833 ; 21.131 ; 21.463 ; 21.800 ; 22.184 ; 22.536 ; 22.965 ; 23.438 ; 23.986 ; 24.555 ; 25.182 ; 25.857 ; 26.615 ; 27.418 ; 28.204 ; 29.063 ; 29.934 ; 30.813 ; 31.659 ; 32.478 ; 33.221 ; 33.920 ; 34.532 ; 35.094 ; 35.596 ; 36.045 ; 36.425 ; 36.711 ; 36.953 ; 37.195 ; 37.405 ; 37.497 ; 
