26.925 ; 26.957 ; 27.013 ; 27.178 ; 27.333 ; 27.625 ; 27.913 ; 27.959 ; 27.826 ; 27.669 ; 27.558 ; 27.627 ; 27.781 ; 27.878 ; 27.864 ; 27.914 ; 28.011 ; 28.270 ; 28.481 ; 28.743 ; 28.935 ; 29.044 ; 29.081 ; 29.008 ; 28.933 ; 28.988 ; 29.099 ; 29.205 ; 29.249 ; 29.320 ; 29.261 ; 29.253 ; 29.382 ; 29.562 ; 29.764 ; 29.928 ; 30.110 ; 30.217 ; 30.366 ; 30.553 ; 30.706 ; 30.879 ; 31.014 ; 31.052 ; 31.008 ; 30.949 ; 30.955 ; 30.919 ; 30.960 ; 31.072 ; 31.182 ; 31.271 ; 31.358 ; 31.430 ; 31.401 ; 31.366 ; 31.359 ; 31.382 ; 31.433 ; 31.556 ; 31.690 ; 31.671 ; 31.634 ; 31.726 ; 31.792 ; 31.892 ; 32.083 ; 32.247 ; 32.410 ; 32.503 ; 32.531 ; 32.612 ; 32.795 ; 32.905 ; 33.053 ; 33.205 ; 33.276 ; 33.313 ; 33.295 ; 33.275 ; 33.328 ; 33.371 ; 33.379 ; 33.366 ; 33.301 ; 33.242 ; 33.182 ; 33.133 ; 33.072 ; 33.018 ; 32.993 ; 33.006 ; 33.037 ; 33.010 ; 32.985 ; 32.998 ; 33.030 ; 33.094 ; 33.100 ; 33.073 ; 
19.268 ; 19.368 ; 19.617 ; 19.877 ; 20.145 ; 20.435 ; 20.676 ; 20.954 ; 21.251 ; 21.543 ; 21.880 ; 22.334 ; 22.829 ; 23.388 ; 24.013 ; 24.615 ; 25.110 ; 25.651 ; 26.188 ; 26.643 ; 27.140 ; 27.736 ; 28.251 ; 28.622 ; 28.916 ; 29.187 ; 29.321 ; 29.547 ; 29.820 ; 30.058 ; 30.292 ; 30.476 ; 30.663 ; 30.902 ; 31.155 ; 31.393 ; 31.581 ; 31.870 ; 32.097 ; 32.339 ; 32.514 ; 32.630 ; 32.703 ; 32.753 ; 32.695 ; 32.640 ; 32.674 ; 32.752 ; 32.805 ; 32.834 ; 32.888 ; 32.926 ; 32.951 ; 33.033 ; 33.006 ; 32.910 ; 32.662 ; 32.234 ; 31.709 ; 31.077 ; 30.308 ; 29.494 ; 28.945 ; 28.704 ; 28.773 ; 28.953 ; 29.195 ; 29.468 ; 29.709 ; 29.878 ; 29.904 ; 29.914 ; 29.902 ; 29.798 ; 29.775 ; 29.648 ; 29.506 ; 29.486 ; 29.517 ; 29.441 ; 29.289 ; 29.156 ; 29.055 ; 29.007 ; 29.052 ; 29.185 ; 29.339 ; 29.459 ; 29.504 ; 29.623 ; 29.830 ; 30.055 ; 30.182 ; 30.271 ; 30.377 ; 30.522 ; 30.685 ; 30.785 ; 30.835 ; 30.861 ; 
19.704 ; 19.928 ; 20.290 ; 20.626 ; 20.944 ; 21.191 ; 21.499 ; 21.805 ; 22.114 ; 22.474 ; 22.928 ; 23.495 ; 23.970 ; 24.437 ; 24.945 ; 25.530 ; 26.050 ; 26.612 ; 27.124 ; 27.566 ; 27.959 ; 28.284 ; 28.604 ; 28.877 ; 29.112 ; 29.302 ; 29.442 ; 29.533 ; 29.645 ; 29.744 ; 29.860 ; 29.987 ; 30.105 ; 30.215 ; 30.339 ; 30.464 ; 30.593 ; 30.694 ; 30.759 ; 30.701 ; 30.616 ; 30.541 ; 30.522 ; 30.464 ; 30.356 ; 30.305 ; 30.297 ; 30.329 ; 30.322 ; 30.303 ; 30.282 ; 30.301 ; 30.304 ; 30.345 ; 30.400 ; 30.405 ; 30.386 ; 30.468 ; 30.547 ; 30.566 ; 30.523 ; 30.568 ; 30.562 ; 30.589 ; 30.586 ; 30.575 ; 30.635 ; 30.677 ; 30.659 ; 30.693 ; 30.801 ; 30.884 ; 30.960 ; 31.044 ; 31.161 ; 31.350 ; 31.469 ; 31.537 ; 31.562 ; 31.555 ; 31.415 ; 31.327 ; 31.271 ; 31.345 ; 31.415 ; 31.535 ; 31.580 ; 31.522 ; 31.489 ; 31.403 ; 31.339 ; 31.316 ; 31.359 ; 31.420 ; 31.485 ; 31.543 ; 31.549 ; 31.557 ; 31.512 ; 31.457 ; 
15.315 ; 15.546 ; 15.892 ; 16.242 ; 16.717 ; 17.162 ; 17.631 ; 18.084 ; 18.575 ; 19.152 ; 19.725 ; 20.338 ; 20.855 ; 21.270 ; 21.707 ; 22.151 ; 22.589 ; 23.022 ; 23.475 ; 23.847 ; 24.229 ; 24.581 ; 24.911 ; 25.198 ; 25.436 ; 25.628 ; 25.791 ; 25.986 ; 26.083 ; 26.182 ; 26.295 ; 26.467 ; 26.592 ; 26.661 ; 26.681 ; 26.712 ; 26.836 ; 26.985 ; 27.169 ; 27.390 ; 27.637 ; 27.910 ; 28.199 ; 28.481 ; 28.731 ; 29.009 ; 29.236 ; 29.438 ; 29.675 ; 29.898 ; 30.174 ; 30.406 ; 30.568 ; 30.590 ; 30.546 ; 30.522 ; 30.521 ; 30.444 ; 30.267 ; 30.227 ; 30.310 ; 30.449 ; 30.509 ; 30.554 ; 30.621 ; 30.659 ; 30.713 ; 30.749 ; 30.759 ; 30.753 ; 30.769 ; 30.796 ; 30.851 ; 30.965 ; 31.019 ; 31.031 ; 31.043 ; 30.996 ; 30.978 ; 30.995 ; 31.026 ; 31.058 ; 31.125 ; 31.138 ; 31.164 ; 31.191 ; 31.242 ; 31.314 ; 31.388 ; 31.550 ; 31.647 ; 31.672 ; 31.781 ; 31.973 ; 32.083 ; 32.187 ; 32.320 ; 32.483 ; 32.622 ; 32.648 ; 
10.478 ; 10.736 ; 11.112 ; 11.510 ; 11.920 ; 12.459 ; 12.896 ; 13.389 ; 13.911 ; 14.511 ; 15.052 ; 15.556 ; 16.070 ; 16.510 ; 16.940 ; 17.425 ; 17.907 ; 18.380 ; 18.809 ; 19.236 ; 19.672 ; 20.124 ; 20.644 ; 21.179 ; 21.695 ; 22.274 ; 22.929 ; 23.495 ; 23.900 ; 24.208 ; 24.481 ; 24.753 ; 25.121 ; 25.533 ; 25.894 ; 26.213 ; 26.491 ; 26.774 ; 27.110 ; 27.388 ; 27.578 ; 27.731 ; 27.859 ; 27.927 ; 28.054 ; 28.136 ; 28.285 ; 28.400 ; 28.564 ; 28.705 ; 28.843 ; 28.864 ; 28.737 ; 28.676 ; 28.712 ; 28.895 ; 29.080 ; 29.214 ; 29.357 ; 29.408 ; 29.560 ; 29.756 ; 29.961 ; 30.202 ; 30.460 ; 30.677 ; 30.900 ; 31.121 ; 31.317 ; 31.528 ; 31.723 ; 31.940 ; 32.139 ; 32.280 ; 32.354 ; 32.422 ; 32.441 ; 32.441 ; 32.490 ; 32.476 ; 32.607 ; 32.797 ; 32.985 ; 33.151 ; 33.340 ; 33.495 ; 33.643 ; 33.749 ; 33.931 ; 34.110 ; 34.294 ; 34.473 ; 34.706 ; 34.897 ; 35.049 ; 35.157 ; 35.232 ; 35.405 ; 35.608 ; 35.865 ; 
9.456 ; 9.698 ; 10.062 ; 10.423 ; 10.876 ; 11.423 ; 12.010 ; 12.615 ; 13.221 ; 13.841 ; 14.437 ; 15.052 ; 15.514 ; 15.952 ; 16.427 ; 16.985 ; 17.494 ; 17.820 ; 18.171 ; 18.467 ; 18.839 ; 19.191 ; 19.541 ; 19.914 ; 20.264 ; 20.627 ; 20.992 ; 21.387 ; 21.709 ; 22.107 ; 22.406 ; 22.765 ; 23.102 ; 23.482 ; 23.903 ; 24.408 ; 24.913 ; 25.440 ; 25.815 ; 26.114 ; 26.488 ; 26.926 ; 27.289 ; 27.613 ; 27.892 ; 28.136 ; 28.307 ; 28.399 ; 28.581 ; 28.799 ; 29.043 ; 29.319 ; 29.703 ; 30.025 ; 30.309 ; 30.537 ; 30.831 ; 31.052 ; 31.181 ; 31.269 ; 31.314 ; 31.293 ; 31.334 ; 31.388 ; 31.449 ; 31.579 ; 31.745 ; 32.021 ; 32.311 ; 32.511 ; 32.757 ; 33.017 ; 33.193 ; 33.377 ; 33.512 ; 33.583 ; 33.663 ; 33.743 ; 33.872 ; 34.031 ; 34.215 ; 34.417 ; 34.588 ; 34.776 ; 34.924 ; 35.075 ; 35.243 ; 35.382 ; 35.519 ; 35.603 ; 35.714 ; 35.808 ; 36.013 ; 36.115 ; 36.186 ; 36.293 ; 36.377 ; 36.557 ; 36.710 ; 36.831 ; 
9.447 ; 9.703 ; 10.102 ; 10.471 ; 10.888 ; 11.411 ; 12.062 ; 12.739 ; 13.316 ; 13.884 ; 14.417 ; 14.955 ; 15.426 ; 15.943 ; 16.463 ; 16.995 ; 17.434 ; 18.023 ; 18.500 ; 18.866 ; 19.268 ; 19.607 ; 19.957 ; 20.286 ; 20.596 ; 20.923 ; 21.241 ; 21.462 ; 21.697 ; 21.832 ; 21.935 ; 22.034 ; 22.204 ; 22.402 ; 22.696 ; 23.080 ; 23.569 ; 24.146 ; 24.794 ; 25.468 ; 26.211 ; 26.870 ; 27.307 ; 27.605 ; 27.816 ; 28.061 ; 28.328 ; 28.561 ; 28.769 ; 28.969 ; 29.221 ; 29.560 ; 29.883 ; 30.197 ; 30.488 ; 30.771 ; 31.068 ; 31.316 ; 31.512 ; 31.659 ; 31.789 ; 31.921 ; 32.075 ; 32.198 ; 32.317 ; 32.349 ; 32.498 ; 32.673 ; 32.877 ; 33.096 ; 33.323 ; 33.613 ; 33.852 ; 33.906 ; 34.005 ; 34.190 ; 34.312 ; 34.406 ; 34.527 ; 34.600 ; 34.655 ; 34.783 ; 34.970 ; 35.169 ; 35.393 ; 35.517 ; 35.751 ; 35.989 ; 36.199 ; 36.388 ; 36.511 ; 36.536 ; 36.558 ; 36.655 ; 36.736 ; 36.833 ; 36.880 ; 36.935 ; 37.046 ; 37.272 ; 
9.893 ; 10.171 ; 10.648 ; 11.107 ; 11.540 ; 12.032 ; 12.610 ; 13.256 ; 13.929 ; 14.641 ; 15.375 ; 15.993 ; 16.558 ; 17.103 ; 17.636 ; 18.089 ; 18.415 ; 18.741 ; 18.994 ; 19.279 ; 19.489 ; 19.730 ; 19.975 ; 20.194 ; 20.469 ; 20.772 ; 21.092 ; 21.367 ; 21.663 ; 21.999 ; 22.288 ; 22.457 ; 22.620 ; 22.695 ; 22.802 ; 23.026 ; 23.273 ; 23.624 ; 24.011 ; 24.563 ; 25.073 ; 25.605 ; 26.111 ; 26.739 ; 27.337 ; 27.734 ; 27.989 ; 28.185 ; 28.450 ; 28.749 ; 29.001 ; 29.195 ; 29.432 ; 29.678 ; 29.952 ; 30.343 ; 30.652 ; 30.962 ; 31.273 ; 31.525 ; 31.768 ; 31.979 ; 32.169 ; 32.346 ; 32.503 ; 32.680 ; 32.880 ; 33.108 ; 33.319 ; 33.510 ; 33.696 ; 33.900 ; 34.157 ; 34.348 ; 34.513 ; 34.614 ; 34.699 ; 34.747 ; 34.737 ; 34.792 ; 34.879 ; 35.019 ; 35.222 ; 35.376 ; 35.507 ; 35.643 ; 35.767 ; 35.926 ; 36.107 ; 36.223 ; 36.422 ; 36.768 ; 36.989 ; 37.120 ; 37.232 ; 37.337 ; 37.430 ; 37.522 ; 37.664 ; 37.824 ; 
10.049 ; 10.301 ; 10.770 ; 11.247 ; 11.724 ; 12.219 ; 12.768 ; 13.291 ; 13.868 ; 14.462 ; 15.063 ; 15.665 ; 16.236 ; 16.790 ; 17.311 ; 17.821 ; 18.297 ; 18.681 ; 19.080 ; 19.380 ; 19.687 ; 20.010 ; 20.329 ; 20.602 ; 20.855 ; 21.141 ; 21.410 ; 21.674 ; 21.936 ; 22.178 ; 22.408 ; 22.627 ; 22.759 ; 22.856 ; 22.963 ; 23.069 ; 23.256 ; 23.464 ; 23.762 ; 24.090 ; 24.511 ; 24.955 ; 25.464 ; 25.968 ; 26.529 ; 27.052 ; 27.697 ; 28.136 ; 28.436 ; 28.669 ; 28.896 ; 29.186 ; 29.466 ; 29.755 ; 30.038 ; 30.329 ; 30.617 ; 30.947 ; 31.225 ; 31.536 ; 31.860 ; 32.078 ; 32.255 ; 32.444 ; 32.629 ; 32.881 ; 33.137 ; 33.373 ; 33.608 ; 33.813 ; 34.070 ; 34.341 ; 34.641 ; 34.931 ; 35.179 ; 35.295 ; 35.358 ; 35.417 ; 35.425 ; 35.507 ; 35.615 ; 35.750 ; 35.860 ; 35.952 ; 36.139 ; 36.340 ; 36.510 ; 36.698 ; 36.853 ; 37.034 ; 37.229 ; 37.318 ; 37.449 ; 37.608 ; 37.718 ; 37.813 ; 37.898 ; 37.959 ; 38.025 ; 38.096 ; 
12.026 ; 12.262 ; 12.670 ; 13.150 ; 13.660 ; 14.211 ; 14.733 ; 15.186 ; 15.701 ; 16.358 ; 17.032 ; 17.706 ; 18.293 ; 18.760 ; 19.220 ; 19.620 ; 19.915 ; 20.222 ; 20.521 ; 20.799 ; 21.137 ; 21.462 ; 21.915 ; 22.357 ; 22.681 ; 22.937 ; 23.138 ; 23.357 ; 23.571 ; 23.755 ; 23.858 ; 23.946 ; 23.949 ; 23.925 ; 23.943 ; 23.949 ; 24.001 ; 24.056 ; 24.224 ; 24.385 ; 24.501 ; 24.631 ; 24.797 ; 25.009 ; 25.292 ; 25.646 ; 26.042 ; 26.495 ; 26.968 ; 27.521 ; 28.087 ; 28.521 ; 28.848 ; 29.117 ; 29.432 ; 29.792 ; 30.119 ; 30.463 ; 30.768 ; 31.135 ; 31.512 ; 31.835 ; 32.101 ; 32.335 ; 32.566 ; 32.836 ; 33.014 ; 33.192 ; 33.318 ; 33.489 ; 33.632 ; 33.779 ; 33.975 ; 34.191 ; 34.458 ; 34.703 ; 34.925 ; 35.176 ; 35.343 ; 35.477 ; 35.563 ; 35.651 ; 35.840 ; 36.005 ; 36.211 ; 36.426 ; 36.705 ; 36.948 ; 37.128 ; 37.267 ; 37.363 ; 37.467 ; 37.540 ; 37.651 ; 37.744 ; 37.868 ; 37.961 ; 37.994 ; 38.030 ; 38.137 ; 
